Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SD_POISONGAS,,Enemies are afflicted with {CONDNAME_DEBUFF_POISON}.,敵は{CONDNAME_DEBUFF_POISON}に冒されている。,Feinde sind von {CONDNAME_DEBUFF_POISON} betroffen.,Les ennemis sont affligés de {CONDNAME_DEBUFF_POISON}.,Los enemigos son afectados por {CONDNAME_DEBUFF_POISON}.,Inimigos são afligidos com {CONDNAME_DEBUFF_POISON}.,Враги поражены {CONDNAME_DEBUFF_POISON}.,I nemici sono afflitti da {CONDNAME_DEBUFF_POISON}.,敵人受到了{CONDNAME_DEBUFF_POISON}的影響。,敌人被施加{CONDNAME_DEBUFF_POISON}。,적들이 {CONDNAME_DEBUFF_POISON}에 걸립니다.,Wrogowie są dotknięci {CONDNAME_DEBUFF_POISON}.,Вороги вражені {CONDNAME_DEBUFF_POISON}.,Vijanden worden getroffen door {CONDNAME_DEBUFF_POISON}.,Düşmanlar {CONDNAME_DEBUFF_POISON} etkisi altında.
L_SN_PROTECT,,Protect,守る,Schützen,Protéger,Proteger,Proteger,Защита,Proteggere,保護,保护,보호,Ochrona,Захистити,Beschermen,Koru
L_SD_PROTECT,,"Target gains {CONDNAME_BUFF_PROTECT} and {CONDNAME_BUFF_WARD}. Then, it {ACTION_defends}.",対象は{CONDNAME_BUFF_PROTECT}と{CONDNAME_BUFF_WARD}を獲得する。その後、{ACTION_defends}する。,Ziel erhält {CONDNAME_BUFF_PROTECT} und {CONDNAME_BUFF_WARD}. Dann {ACTION_defends} es.,"La cible gagne {CONDNAME_BUFF_PROTECT} et {CONDNAME_BUFF_WARD}. Ensuite, elle {ACTION_defends}.","El objetivo obtiene {CONDNAME_BUFF_PROTECT} y {CONDNAME_BUFF_WARD}. Luego, {ACTION_defends}.","Alvo ganha {CONDNAME_BUFF_PROTECT} e {CONDNAME_BUFF_WARD}. Então, ele {ACTION_defends}.",Цель получает {CONDNAME_BUFF_PROTECT} и {CONDNAME_BUFF_WARD}. Затем она {ACTION_defends}.,"Il bersaglio ottiene {CONDNAME_BUFF_PROTECT} e {CONDNAME_BUFF_WARD}. Poi, {ACTION_defends}.",目標獲得{CONDNAME_BUFF_PROTECT}和{CONDNAME_BUFF_WARD}。然後，它{ACTION_defends}。,目标获得{CONDNAME_BUFF_PROTECT}和{CONDNAME_BUFF_WARD}。然后，它{ACTION_defends}。,"대상은 {CONDNAME_BUFF_PROTECT}와(과) {CONDNAME_BUFF_WARD}을(를) 얻습니다. 그런 다음, {ACTION_defends}합니다.",Cel zyskuje {CONDNAME_BUFF_PROTECT} i {CONDNAME_BUFF_WARD}. Następnie {ACTION_defends}.,Ціль отримує {CONDNAME_BUFF_PROTECT} та {CONDNAME_BUFF_WARD}. Потім вона {ACTION_defends}.,Doelwit krijgt {CONDNAME_BUFF_PROTECT} en {CONDNAME_BUFF_WARD}. Daarna {ACTION_defends} het.,"Hedef {CONDNAME_BUFF_PROTECT} ve {CONDNAME_BUFF_WARD} kazanır. Ardından, {ACTION_defends}."
L_SN_PSIONICBLAST,,Psionic Blast,サイオニックブラスト,Psionische Explosion,Explosion Psionique,Explosión Psiónica,Explosão Psiônica,Псионический взрыв,Esplosione Psionica,靈能爆破,灵能爆破,사이오닉 블래스트,Wybuch Psioniczny,Псіонічний вибух,Psionische Explosie,Psişik Patlama
L_SD_PSIONICBLAST,,Target takes a moderate amount of damage and is afflicted with {CONDNAME_DEBUFF_WEAK}.,対象に中程度のダメージを与え、{CONDNAME_DEBUFF_WEAK}の状態異常を付与する。,Ziel erleidet mittleren Schaden und wird mit {CONDNAME_DEBUFF_WEAK} belegt.,La cible subit une quantité modérée de dégâts et est affligée de {CONDNAME_DEBUFF_WEAK}.,El objetivo recibe una cantidad moderada de daño y es afligido con {CONDNAME_DEBUFF_WEAK}.,O alvo sofre uma quantidade moderada de dano e é afligido com {CONDNAME_DEBUFF_WEAK}.,Цель получает умеренный урон и поражается {CONDNAME_DEBUFF_WEAK}.,Il bersaglio subisce una quantità moderata di danni e viene afflitto da {CONDNAME_DEBUFF_WEAK}.,目標受到中等傷害並陷入{CONDNAME_DEBUFF_WEAK}狀態。,目标受到中量伤害并被施加{CONDNAME_DEBUFF_WEAK}。,대상은 중간 정도의 피해를 입고 {CONDNAME_DEBUFF_WEAK} 상태에 걸립니다.,Cel otrzymuje umiarkowane obrażenia i zostaje dotknięty {CONDNAME_DEBUFF_WEAK}.,Ціль отримує помірну кількість пошкоджень та вражається {CONDNAME_DEBUFF_WEAK}.,Doelwit neemt een gemiddelde hoeveelheid schade en wordt getroffen door {CONDNAME_DEBUFF_WEAK}.,Hedef orta miktarda hasar alır ve {CONDNAME_DEBUFF_WEAK} etkisine maruz kalır.
L_SN_PURGATORY,,Purgatory,煉獄,Fegefeuer,Purgatoire,Purgatorio,Purgatório,Чистилище,Purgatorio,煉獄,炼狱,연옥,Czyściec,Чистилище,Vagevuur,Araf
L_SD_PURGATORY,,Target is sent to the bottom of the {TIMELINE}.,ターゲットは{TIMELINE}の最下部に送られる。,Ziel wird an das Ende der {TIMELINE} geschickt.,La cible est envoyée au bas de la {TIMELINE}.,El objetivo es enviado al final de la {TIMELINE}.,O alvo é enviado para o final da {TIMELINE}.,Цель отправляется в конец {TIMELINE}.,Il bersaglio viene mandato in fondo alla {TIMELINE}.,目標被送到{TIMELINE}的底部。,目标被送至{TIMELINE}的底部。,대상은 {TIMELINE} 맨 아래로 보내집니다.,Cel zostaje wysłany na koniec {TIMELINE}.,Ціль відправляється в кінець {TIMELINE}.,Doelwit wordt naar de onderkant van de {TIMELINE} gestuurd.,Hedef {TIMELINE}'ın en altına gönderilir.
L_SN_RABIDDEMENTIA,,Rabid Dementia,狂乱の錯乱,Rasende Demenz,Démence Enragée,Demencia Rabiosa,Demência Raivosa,Бешеное Безумие,Demenza Rabbiosa,狂暴癡狂,疯癫狂乱,광란의 치매,Szalona Demencja,Шалена Деменція,Razende Dementie,Kuduz Deliryum
L_SD_RABIDDEMENTIA,,Target {ACTION_attacks} a random enemy for 200% normal damage.,ターゲットは{ACTION_attacks}ランダムな敵に通常の200%のダメージを与える。,Ziel {ACTION_attacks} einen zufälligen Gegner für 200% normalen Schaden.,La cible {ACTION_attacks} un ennemi aléatoire pour 200% des dégâts normaux.,El objetivo {ACTION_attacks} a un enemigo aleatorio por un 200% del daño normal.,Alvo {ACTION_attacks} um inimigo aleatório causando 200% do dano normal.,"Цель {ACTION_attacks} случайного врага, нанося 200% от обычного урона.",Il bersaglio {ACTION_attacks} un nemico casuale infliggendo il 200% del danno normale.,目標對隨機敵人進行{ACTION_attacks}，造成200%普通傷害。,目标{ACTION_attacks}一个随机敌人并造成200%普通伤害。,대상이 무작위 적에게 일반 대미지의 200%로 {ACTION_attacks}합니다.,"Cel {ACTION_attacks} losowego wroga, zadając 200% normalnych obrażeń.","Ціль {ACTION_attacks} випадкового ворога, завдаючи 200% від звичайної шкоди.",Doelwit {ACTION_attacks} een willekeurige vijand voor 200% normale schade.,Hedef rastgele bir düşmana normal hasarın %200'ü kadar {ACTION_attacks} yapar.
L_SN_RAINOFBLOOD,,Rain of Blood,血の雨,Blutregen,Pluie de Sang,Lluvia de Sangre,Chuva de Sangue,Кровавый Дождь,Pioggia di Sangue,血雨,血雨,피의 비,Deszcz Krwi,Кривавий Дощ,Bloedstorm,Kan Yağmuru
L_SD_RAINOFBLOOD,,Enemies are afflicted with {CONDNAME_DEBUFF_BLEED}.,敵は{CONDNAME_DEBUFF_BLEED}の影響を受ける。,Feinde sind von {CONDNAME_DEBUFF_BLEED} betroffen.,Les ennemis sont affligés de {CONDNAME_DEBUFF_BLEED}.,Los enemigos son afligidos con {CONDNAME_DEBUFF_BLEED}.,Inimigos são afligidos com {CONDNAME_DEBUFF_BLEED}.,Враги поражены {CONDNAME_DEBUFF_BLEED}.,I nemici sono afflitti da {CONDNAME_DEBUFF_BLEED}.,敵人受到了{CONDNAME_DEBUFF_BLEED}的影響。,敌人被施加{CONDNAME_DEBUFF_BLEED}。,적들이 {CONDNAME_DEBUFF_BLEED}에 걸립니다.,Wrogowie są dotknięci {CONDNAME_DEBUFF_BLEED}.,Вороги вражені {CONDNAME_DEBUFF_BLEED}.,Vijanden worden getroffen door {CONDNAME_DEBUFF_BLEED}.,Düşmanlar {CONDNAME_DEBUFF_BLEED} etkisine maruz kalır.
L_SN_RAPTURE,,Rapture,ラプチャー,Verzückung,Extase,Éxtasis,Êxtase,Восторг,Estasi,狂喜,狂喜,환희,Zachwyt,Захват,Vervoering,Vecd
L_SD_RAPTURE,,Enemies take a massive amount of damage and are afflicted with {CONDNAME_DEBUFF_WEAK} and {CONDNAME_DEBUFF_VULNERABLE}.,敵は大量のダメージを受け、{CONDNAME_DEBUFF_WEAK}と{CONDNAME_DEBUFF_VULNERABLE}の状態異常にかかる。,Feinde erleiden eine gewaltige Menge an Schaden und werden mit {CONDNAME_DEBUFF_WEAK} und {CONDNAME_DEBUFF_VULNERABLE} belegt.,Les ennemis subissent une quantité massive de dégâts et sont affligés par {CONDNAME_DEBUFF_WEAK} et {CONDNAME_DEBUFF_VULNERABLE}.,Los enemigos reciben una cantidad masiva de daño y son afligidos con {CONDNAME_DEBUFF_WEAK} y {CONDNAME_DEBUFF_VULNERABLE}.,Inimigos recebem uma quantidade massiva de dano e são afligidos com {CONDNAME_DEBUFF_WEAK} e {CONDNAME_DEBUFF_VULNERABLE}.,Враги получают огромное количество урона и поражаются эффектами {CONDNAME_DEBUFF_WEAK} и {CONDNAME_DEBUFF_VULNERABLE}.,I nemici subiscono una quantità massiccia di danni e vengono afflitti da {CONDNAME_DEBUFF_WEAK} e {CONDNAME_DEBUFF_VULNERABLE}.,敵人受到大量傷害，並被施加{CONDNAME_DEBUFF_WEAK}和{CONDNAME_DEBUFF_VULNERABLE}狀態。,敌人受到大量伤害，并被施加{CONDNAME_DEBUFF_WEAK}和{CONDNAME_DEBUFF_VULNERABLE}。,적들은 엄청난 양의 피해를 입고 {CONDNAME_DEBUFF_WEAK}와(과) {CONDNAME_DEBUFF_VULNERABLE} 상태에 걸립니다.,Wrogowie otrzymują ogromne obrażenia i zostają dotknięci {CONDNAME_DEBUFF_WEAK} oraz {CONDNAME_DEBUFF_VULNERABLE}.,Вороги отримують величезну кількість пошкоджень і страждають від {CONDNAME_DEBUFF_WEAK} та {CONDNAME_DEBUFF_VULNERABLE}.,Vijanden nemen een enorme hoeveelheid schade en worden getroffen door {CONDNAME_DEBUFF_WEAK} en {CONDNAME_DEBUFF_VULNERABLE}.,Düşmanlar büyük miktarda hasar alır ve {CONDNAME_DEBUFF_WEAK} ve {CONDNAME_DEBUFF_VULNERABLE} durumlarından etkilenir.
L_SN_RAZE,,Raze,破壊,Zerstören,Ravage,Arrasar,Arrasar,Разрушение,Distruggere,殲滅,摧毁,파괴,Zniszcz,Спустошення,Verwoesten,Yık
L_SD_RAZE,,Enemies take damage equal to 2 turns of their {CONDNAME_DEBUFF_BURNED} debuff.,敵は{CONDNAME_DEBUFF_BURNED}デバフの2ターン分のダメージを受ける。,Feinde erleiden Schaden in Höhe von 2 Runden ihres {CONDNAME_DEBUFF_BURNED}-Debuffs.,Les ennemis subissent des dégâts égaux à 2 tours de leur débuff {CONDNAME_DEBUFF_BURNED}.,Los enemigos reciben daño igual a 2 turnos de su debilitamiento {CONDNAME_DEBUFF_BURNED}.,Inimigos recebem dano igual a 2 turnos do seu debuff de {CONDNAME_DEBUFF_BURNED}.,"Враги получают урон, равный 2 ходам их дебаффа {CONDNAME_DEBUFF_BURNED}.",I nemici subiscono danni pari a 2 turni del loro debuff {CONDNAME_DEBUFF_BURNED}.,敵人受到等同於其{CONDNAME_DEBUFF_BURNED}減益效果2回合的傷害。,敌人受到等同于其{CONDNAME_DEBUFF_BURNED}减益效果2回合的伤害。,적들은 자신의 {CONDNAME_DEBUFF_BURNED} 디버프 2턴 분량에 해당하는 피해를 받습니다.,Wrogowie otrzymują obrażenia równe 2 turom ich osłabienia {CONDNAME_DEBUFF_BURNED}.,"Вороги отримують шкоду, що дорівнює 2 ходам їхнього дебафу {CONDNAME_DEBUFF_BURNED}.",Vijanden krijgen schade gelijk aan 2 beurten van hun {CONDNAME_DEBUFF_BURNED} debuff.,Düşmanlar {CONDNAME_DEBUFF_BURNED} debuff'larının 2 tur değeri kadar hasar alır.
L_SN_VILIFY,,Vilify,中傷する,Verunglimpfen,Diffamer,Vilipendiar,Difamar,Очернить,Diffamare,詆毀,诋毁,악평하다,Zniesławić,Очорнити,Zwartmaken,Kötüle
L_SD_VILIFY,,Enemies are no longer {ACTION_defending} or {ACTION_provoking}.,敵は{ACTION_defending}や{ACTION_provoking}の状態ではなくなった。,Feinde sind nicht mehr {ACTION_defending} oder {ACTION_provoking}.,Les ennemis ne sont plus en train de {ACTION_defending} ou de {ACTION_provoking}.,Los enemigos ya no están {ACTION_defending} ni {ACTION_provoking}.,Inimigos não estão mais {ACTION_defending} ou {ACTION_provoking}.,Враги больше не {ACTION_defending} или {ACTION_provoking}.,I nemici non sono più {ACTION_defending} o {ACTION_provoking}.,敵人不再{ACTION_defending}或{ACTION_provoking}。,敌人不再{ACTION_defending}或{ACTION_provoking}。,적들은 더 이상 {ACTION_defending} 또는 {ACTION_provoking} 상태가 아닙니다.,Wrogowie nie są już {ACTION_defending} ani {ACTION_provoking}.,Вороги більше не {ACTION_defending} або {ACTION_provoking}.,Vijanden zijn niet langer {ACTION_defending} of {ACTION_provoking}.,Düşmanlar artık {ACTION_defending} veya {ACTION_provoking} değil.
L_SN_REDIRECTION,,Redirection,リダイレクション,Umleitung,Redirection,Redirección,Redirecionamento,Перенаправление,Reindirizzamento,重新導向,重定向,방향 전환,Przekierowanie,Перенаправлення,Omleiding,Yönlendirme
L_SD_REDIRECTION,,Target gains a moderate amount of {STAT_defense} and it {ACTION_provokes}.,対象は適度な量の{STAT_defense}を獲得し、{ACTION_provokes}します。,Ziel erhält eine moderate Menge an {STAT_defense} und es {ACTION_provokes}.,La cible gagne une quantité modérée de {STAT_defense} et elle {ACTION_provokes}.,El objetivo gana una cantidad moderada de {STAT_defense} y {ACTION_provokes}.,Alvo ganha uma quantidade moderada de {STAT_defense} e {ACTION_provokes}.,Цель получает умеренное количество {STAT_defense} и {ACTION_provokes}.,Il bersaglio ottiene una quantità moderata di {STAT_defense} e {ACTION_provokes}.,目標獲得中等數量的{STAT_defense}並且它{ACTION_provokes}。,目标获得中量{STAT_defense}并且它{ACTION_provokes}。,대상은 적당한 양의 {STAT_defense}를 얻고 {ACTION_provokes}합니다.,Cel zyskuje umiarkowaną ilość {STAT_defense} i {ACTION_provokes}.,Ціль отримує помірну кількість {STAT_defense} і {ACTION_provokes}.,Doelwit krijgt een gemiddelde hoeveelheid {STAT_defense} en het {ACTION_provokes}.,"Hedef, orta miktarda {STAT_defense} kazanır ve {ACTION_provokes}."
L_SN_REFRESH,,Refresh,リフレッシュ,Aktualisieren,Rafraîchir,Actualizar,Atualizar,Обновить,Aggiorna,重新整理,刷新,새로고침,Odśwież,Оновити,Vernieuwen,Yenile
L_SD_REFRESH,,Target's debuffs are removed.,ターゲットのデバフが解除される。,Debuffs des Ziels werden entfernt.,Les débuffs de la cible sont supprimés.,Los debuffs del objetivo son eliminados.,Os debuffs do alvo são removidos.,Дебаффы цели удалены.,I debuff del bersaglio vengono rimossi.,目標的減益效果被移除。,目标的减益被移除。,대상의 디버프가 제거됩니다.,Negatywne efekty celu zostają usunięte.,Дебафи цілі знімаються.,Debuffs van het doelwit worden verwijderd.,Hedefin zayıflatıcı etkileri kaldırıldı.
L_SN_REINCARNATION,,Reincarnation,転生,Wiedergeburt,Réincarnation,Reencarnación,Reencarnação,Перерождение,Reincarnazione,轉生,转世,환생,Reinkarnacja,Реінкарнація,Reïncarnatie,Reenkarnasyon
L_SD_REINCARNATION,,"Target is killed, then resurrected with a massive amount of {STAT_health}.",対象は殺された後、大量の{STAT_health}で復活する。,Ziel wird getötet und dann mit einer enormen Menge an {STAT_health} wiederbelebt.,"La cible est tuée, puis ressuscitée avec une quantité massive de {STAT_health}.",El objetivo muere y luego es resucitado con una cantidad masiva de {STAT_health}.,O alvo é morto e depois ressuscitado com uma quantidade massiva de {STAT_health}.,"Цель убита, затем воскрешена с огромным количеством {STAT_health}.","Il bersaglio viene ucciso, poi resuscitato con una quantità massiccia di {STAT_health}.",目標被殺死，然後以大量的{STAT_health}復活。,目标被杀死，然后以大量{STAT_health}复活。,대상이 죽은 후 엄청난 양의 {STAT_health}로 부활합니다.,"Cel zostaje zabity, a następnie wskrzeszony z ogromną ilością {STAT_health}.","Ціль вбито, а потім воскрешено з величезною кількістю {STAT_health}.","Doelwit wordt gedood, en vervolgens tot leven gewekt met een enorme hoeveelheid {STAT_health}.","Hedef öldürülür, ardından büyük miktarda {STAT_health} ile diriltilir."
