Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SKIN_MOONPRIEST,,Moon Priest,月の司祭,Mondpriester,Prêtre de la Lune,Sacerdote Lunar,Sacerdote Lunar,Лунный Жрец,Sacerdote Lunare,月之祭司,拜月祭司,달의 사제,Księżycowy Kapłan,Місячний Жрець,Maanpriester,Ay Rahibi
L_SKIN_EXCAVATOR,,Excavator,発掘者,Ausgräber,Excavateur,Excavador,Escavador,Экскаватор,Escavatore,挖掘者,开凿者,발굴가,Koparka,Екскаватор,Graafmachine,Kazıcı
L_SKIN_MYRMIDON,,Myrmidon,ミルミドン,Myrmidon,Myrmidon,Mirmidón,Mirmidão,Мирмидон,Mirmidone,螞蟻戰士,蚁族战士,미르미돈,Myrmidon,Мірмідон,Myrmidon,Myrmidon
L_SKIN_NECROHUNTER,,Necro Hunter,ネクロハンター,Nekromantenjäger,Chasseur de Nécromants,Cazador de Nigromantes,Caçador de Necromantes,Охотник на Нежить,Cacciatore di Necro,死靈獵人,死灵猎手,네크로 헌터,Łowca Nekro,Мисливець на Нежить,Necromantenjager,Nekro Avcısı
L_SKIN_POLLUTION,,Pollution,汚染,Verschmutzung,Pollution,Contaminación,Poluição,Загрязнение,Inquinamento,污染,污染,오염,Zanieczyszczenie,Забруднення,Vervuiling,Kirlilik
L_SKIN_DELINQUENT,,Delinquent,不良,Delinquent,Délinquant,Delincuente,Delinquente,Хулиган,Delinquente,不良少年,不良少年,불량배,Bandzior,Правопорушник,Delinquent,Serseri
L_SKIN_VENOM,,Venom,毒,Gift,Venin,Veneno,Veneno,Яд,Veleno,毒液,毒液,맹독,Trucizna,Отрута,Gif,Zehir
L_SKIN_LITTLEANGEL,,Little Angel,リトルエンジェル,Kleiner Engel,Petit Ange,Pequeño Ángel,Pequeno Anjo,Маленький Ангел,Piccolo Angelo,小天使,小小天使,작은 천사,Mały Anioł,Маленький Янгол,Kleine Engel,Küçük Melek
L_SKIN_SINISTERFOG,,Sinister Fog,不吉な霧,Unheilvoller Nebel,Brume Sinistre,Niebla Siniestra,Névoa Sinistra,Зловещий Туман,Nebbia Sinistra,邪惡迷霧,邪恶之雾,불길한 안개,Złowroga Mgła,Зловісний Туман,Onheilspellende Mist,Uğursuz Sis
L_SKIN_PYROCUMULUS,,Pyrocumulus,パイロキュムラス,Pyrocumulus,Pyrocumulus,Pirocúmulo,Pirocúmulo,Пирокумулюс,Pirocumulo,火積雲,火积云,불적운,Pirokumulus,Пірокумулюс,Pyrocumulus,Ateşbulut
L_SKIN_SACREDSCARAB,,Sacred Scarab,聖なる甲虫,Heiliger Skarabäus,Scarabée Sacré,Escarabajo Sagrado,Escaravelho Sagrado,Священный Скарабей,Scarabeo Sacro,神聖聖甲蟲,圣甲虫,신성한 스카라베,Święty Skarabeusz,Священний Скарабей,Heilige Scarabee,Kutsal Bok Böceği
L_SKIN_COBALTBLUE,,Cobalt Blue,コバルトブルー,Kobaltblau,Bleu Cobalt,Azul Cobalto,Azul Cobalto,Кобальтовый синий,Blu Cobalto,鈷藍色,钴蓝,코발트 블루,Kobaltowy Błękit,Кобальтовий синій,Kobaltblauw,Kobalt Mavisi
L_SKIN_ROSYMAPLE,,Rosy Maple,ローズメイプル,Rosenahorn,Érable Rosé,Arce Rosado,Bordo Rosado,Розовый Клён,Acero Rosato,粉紅楓,红玫枫,장밋빛 단풍,Różowy Klon,Рожевий Клен,Roze Esdoorn,Pembe Akçaağaç
L_SKIN_OUTCAST,,Outcast,アウトキャスト,Ausgestoßener,Paria,Paria,Pária,Изгой,Reietto,流放者,流放者,추방자,Wyrzutek,Вигнанець,Verstotene,Dışlanmış
L_SKIN_RADIATION,,Radiation,放射能,Strahlung,Radiation,Radiación,Radiação,Радиация,Radiazione,輻射,辐射,방사능,Promieniowanie,Радіація,Straling,Radyasyon
L_SKIN_PARROT,,Parrot,オウム,Papagei,Perroquet,Loro,Papagaio,Попугай,Pappagallo,鸚鵡,鹦鹉,앵무새,Papuga,Папуга,Papegaai,Papağan
L_SKIN_EYEOFTHESTORM,,Eye of the Storm,嵐の目,Auge des Sturms,Œil de la Tempête,Ojo de la Tormenta,Olho da Tempestade,Око Бури,Occhio della Tempesta,風暴之眼,风暴之眼,폭풍의 눈,Oko Burzy,Око Бурі,Oog van de Storm,Fırtınanın Gözü
L_SKIN_REALITYBREACH,,Reality Breach,リアリティ・ブリーチ,Realitätsriss,Brèche de Réalité,Brecha de Realidad,Brecha na Realidade,Разлом Реальности,Breccia nella Realtà,現實裂隙,现实裂隙,현실 침범,Wyłom Rzeczywistości,Розлом Реальності,Realiteitsbreuk,Gerçeklik İhlali
L_SKIN_SHAVED,,Shaved,剃った,Rasiert,Rasé,Afeitado,Raspado,Бритый,Rasato,削減,剃毛,면도한,Ogolony,Поголений,Geschoren,Tıraşlı
L_SKIN_DARKMAGIC,,Dark Magic,ダークマジック,Dunkle Magie,Magie Noire,Magia Oscura,Magia Negra,Тёмная магия,Magia Oscura,黑暗魔法,黑魔法,암흑 마법,Mroczna Magia,Темна магія,Duistere Magie,Kara Büyü
L_SKIN_MASCULINE,,Masculine,男性的,Maskulin,Masculin,Masculino,Masculino,Мужской,Maschile,陽性,雄性,남성,Męski,Чоловічий,Mannelijk,Eril
L_SKIN_BLASTER,,Blaster,ブラスター,Blaster,Blaster,Blaster,Blaster,Бластер,Blaster,爆破槍,爆破者,블래스터,Blaster,Бластер,Blaster,Patlatıcı
L_SKIN_UNSTABLE,,Unstable,不安定,Instabil,Instable,Inestable,Instável,Нестабильный,Instabile,不穩定,不稳定,불안정한,Niestabilny,Нестабільний,Onstabiel,Kararsız
L_SKIN_FULLPOWER,,Full Power,フルパワー,Volle Kraft,Pleine Puissance,Poder Máximo,Poder Máximo,Полная Мощь,Potenza Massima,全力以赴,完全力量,최대 파워,Pełna Moc,Повна Сила,Volle Kracht,Tam Güç
L_SKIN_BRUTALITY,,Brutality,残忍さ,Brutalität,Brutalité,Brutalidad,Brutalidade,Жестокость,Brutalità,殘暴,残暴,잔혹함,Brutalność,Жорстокість,Brutaliteit,Vahşet
L_SKIN_PRISMATIC,,Prismatic,プリズマティック,Prismatisch,Prismatique,Prismático,Prismático,Призматический,Prismatico,稜鏡,棱镜,프리즘,Pryzmatyczny,Призматичний,Prismatisch,Prizmatik
L_SKIN_WINTERCAPE,,Winter Cape,ウィンターケープ,Winterumhang,Cape d'Hiver,Capa Invernal,Capa de Inverno,Зимний Плащ,Mantello Invernale,冬季披風,冬季披风,겨울 망토,Zimowy Płaszcz,Зимовий плащ,Wintermantel,Kış Pelerini
L_SKIN_NIGHTMARE,,Nightmare,ナイトメア,Albtraum,Cauchemar,Pesadilla,Pesadelo,Кошмар,Incubo,夢魘,噩梦,악몽,Koszmar,Кошмар,Nachtmerrie,Kabus
L_SKIN_GODDESSOFPEACE,,Goddess of Peace,平和の女神,Göttin des Friedens,Déesse de la Paix,Diosa de la Paz,Deusa da Paz,Богиня Мира,Dea della Pace,和平女神,和平女神,평화의 여신,Bogini Pokoju,Богиня Миру,Godin van Vrede,Barış Tanrıçası
L_SKIN_ABYSSAL,,Abyssal,アビサル,Abgründig,Abyssal,Abisal,Abissal,Бездонный,Abissale,深淵,深渊,심연의,Otchłaniowy,Безодня,Afgrondelijk,Dipsiz
L_SKIN_YOUNG,,Young,若い,Jung,Jeune,Joven,Jovem,Молодой,Giovane,年輕,年轻,젊은,Młody,Молодий,Jong,Genç
L_SKIN_DEEPMEDITATION,,Deep Meditation,深い瞑想,Tiefe Meditation,Méditation Profonde,Meditación Profunda,Meditação Profunda,Глубокая медитация,Meditazione Profonda,深層冥想,深度冥想,깊은 명상,Głęboka Medytacja,Глибока Медитація,Diepe Meditatie,Derin Meditasyon
L_SKIN_PERFECTBALANCE,,Perfect Balance,パーフェクトバランス,Perfektes Gleichgewicht,Équilibre Parfait,Equilibrio Perfecto,Equilíbrio Perfeito,Идеальный Баланс,Equilibrio Perfetto,完美平衡,完美平衡,완벽한 균형,Idealna Równowaga,Ідеальний Баланс,Perfecte Balans,Mükemmel Denge
L_SKIN_HEMORRHAGE,,Hemorrhage,出血,Blutsturz,Hémorragie,Hemorragia,Hemorragia,Кровотечение,Emorragia,流血,流血,출혈,Krwotok,Кровотеча,Bloeding,Kanama
L_SKIN_DIVINEGUARDIAN,,Divine Guardian,神聖なる守護者,Göttlicher Wächter,Gardien Divin,Guardián Divino,Guardião Divino,Божественный Страж,Guardiano Divino,神聖守護者,神圣守护者,신성한 수호자,Boski Strażnik,Божественний Охоронець,Goddelijke Beschermer,İlahi Muhafız
L_SKIN_SPIDERFORM,,Spider Form,スパイダーフォーム,Spinnengestalt,Forme d'araignée,Forma de Araña,Forma de Aranha,Форма паука,Forma di Ragno,蜘蛛形態,蜘蛛之形,거미 형태,Forma Pająka,Форма павука,Spinnenvorm,Örümcek Formu
L_SKIN_RADIANT,,Radiant,ラディアント,Strahlend,Radiant,Radiante,Radiante,Сияющий,Radioso,光輝,光辉,광휘,Promienisty,Сяючий,Stralend,Parlak
L_SKIN_PAIN,,Pain,痛み,Schmerz,Douleur,Dolor,Dor,Боль,Dolore,痛苦,痛苦,고통,Ból,Біль,Pijn,Acı
L_SKIN_ONEWITHTHEVOID,,One With the Void,虚無との一体化,Eins mit der Leere,Un avec le Néant,Uno Con el Vacío,Um com o Vazio,Единое с Пустотой,Uno Con il Vuoto,與虛無合一,虚空合一,공허와 하나 된 자,Jedność z Pustką,Єдиний з Порожнечею,Eén Met de Leegte,Boşlukla Bir
L_SKIN_TRUERAGE,,True Rage,真なる憤怒,Wahrer Zorn,Rage Véritable,Furia Verdadera,Fúria Verdadeira,Истинная Ярость,Furia Autentica,真實狂怒,真正的愤怒,진정한 분노,Prawdziwa Furia,Справжня Лють,Ware Woede,Gerçek Öfke
L_SKIN_MECH,,Mech,メカ,Mech,Méca,Meca,Mecha,Мех,Mech,機甲,机甲,메크,Mech,Мех,Mech,Meka
L_SKIN_ASCENDANT,,Ascendant,アセンダント,Aufgestiegener,Ascendant,Ascendente,Ascendente,Вознесенный,Ascendente,超凡者,飞升者,승천자,Wzniesiony,Вознесений,Verhevene,Yükselmiş
L_SKIN_INFERNO,,Inferno,インフェルノ,Inferno,Inferno,Inferno,Inferno,Инферно,Inferno,煉獄,炼狱,인페르노,Inferno,Інферно,Inferno,Cehennem
L_SKIN_GNOSIS,,Gnosis,ノーシス,Gnosis,Gnosis,Gnosis,Gnosis,Гнозис,Gnosi,靈知,灵知,노시스,Gnoza,Гнозис,Gnosis,Gnosis
L_SKIN_ARCHMAGE,,Archmage,大魔導師,Erzmagier,Archimage,Archimago,Arquimago,Архимаг,Arcimago,大法師,大法师,대마법사,Arcymag,Архімаг,Aartsmagiër,Başbüyücü
L_SKIN_TEDDYBEAR,,Teddy Bear,テディベア,Teddybär,Ours en peluche,Osito de Peluche,Ursinho de Pelúcia,Плюшевый мишка,Orsacchiotto,泰迪熊,泰迪熊,테디 베어,Pluszowy Miś,Плюшевий ведмедик,Teddybeer,Oyuncak Ayı
L_SKIN_CALAVERA,,Calavera,カラベラ,Calavera,Calavera,Calavera,Calavera,Калавера,Calavera,卡拉維拉,卡拉维拉,칼라베라,Calavera,Калавера,Calavera,Calavera
L_SKIN_CALACA,,Calaca,カラカ,Calaca,Calaca,Calaca,Calaca,Калака,Calaca,骷髏怪,卡拉卡,칼라카,Calaca,Калака,Calaca,Calaca
L_SKIN_NINJA,,Ninja,忍者,Ninja,Ninja,Ninja,Ninja,Ниндзя,Ninja,忍者,忍者,닌자,Ninja,Ніндзя,Ninja,Ninja
L_SKIN_MRS.CLAUS,,Mrs. Claus,サンタ夫人,Frau Claus,Mère Noël,Sra. Claus,Sra. Noel,Миссис Клаус,Signora Claus,聖誕老人太太,圣诞夫人,산타 부인,Pani Mikołajowa,Місіс Клаус,Mevrouw Claus,Bayan Noel
L_SKIN_GIFTWRAPPED,,Gift Wrapped,ギフトラップ,Geschenkverpackt,Emballé Cadeau,Envuelto para Regalo,Embrulhado para Presente,Подарочная упаковка,Incartato Regalo,禮品包裝,礼品包装,선물 포장된,Zapakowany na prezent,Подарунково Упаковано,Ingepakt Cadeau,Hediye Paketli
L_SKIN_CANDYCANE,,Candy Cane,キャンディケーン,Zuckerstange,Sucre d'orge,Bastón de Caramelo,Bengala Doce,Леденец,Bastoncino di Zucchero,拐杖糖,拐杖糖,사탕 지팡이,Laska Cukrowa,Льодяна Паличка,Zuurstok,Şeker Bastonu
L_SKIN_NUTCRACKER,,Nutcracker,ナットクラッカー,Nussknacker,Casse-noisette,Cascanueces,Quebra-Nozes,Щелкунчик,Schiaccianoci,胡桃鉗,胡桃夹子,호두까기 인형,Dziadek do Orzechów,Лускунчик,Notenkraker,Fındıkkıran
L_SKIN_SEASON'SBEATINGS,,Season's Beatings,シーズンズ・ビーティングス,Weihnachtliche Prügel,Raclées de Saison,Palizas Navideñas,Surras da Temporada,Сезонные Побои,Bastonate Natalizie,季節的毆打,节日惩戒,시즌의 응징,Świąteczne Lanie,Сезонні Побиття,Seizoensrammelingen,Mevsimin Dayakları
L_SKIN_SCROOGE,,Scrooge,スクルージ,Geizhals,Scrooge,Scrooge,Scrooge,Скрудж,Scrooge,吝嗇鬼,吝啬鬼,구두쇠,Skąpiec,Скрудж,Scrooge,Scrooge
L_SKIN_COALEM,,Coalem,コーレム,Coalem,Coalem,Coalem,Coalem,Коалем,Coalem,科勒姆,煤魔像,콜렘,Coalem,Коалем,Coalem,Coalem
L_SKIN_PITWREATH,,Pit Wreath,ピット・リース,Grubengirlande,Couronne de Fosse,Corona del Abismo,Coroa do Abismo,Венец Ямы,Corona del Pozzo,深淵花環,深坑花环灵,구덩이 화환,Wieniec Otchłani,Вінок Безодні,Kuilvlecht,Çukur Çelengi
L_SKIN_GINGERBREADHOUSE,,Gingerbread House,ジンジャーブレッドハウス,Lebkuchenhaus,Maison en Pain d'Épice,Casa de Jengibre,Casa de Pão de Gengibre,Пряничный домик,Casa di Pan di Zenzero,薑餅屋,姜饼屋,진저브레드 하우스,Piernikowa Chatka,Пряниковий будиночок,Peperkoekhuisje,Zencefilli Kurabiye Ev
L_SKIN_BAUBLE,,Bauble,バブル,Schmuckstück,Babiole,Baratija,Bugiganga,Безделушка,Ninnolo,小飾品,饰球,장신구,Błyskotka,Дрібничка,Snuisterij,Süs
L_SKIN_LUNAROX,,Lunar Ox,月牛,Mondochse,Bœuf Lunaire,Buey Lunar,Translator: Boi Lunar,Лунный Бык,Bue Lunare,月之牛,月之牛,월령 소,Księżycowy Wół,Місячний Бик,Maanrund,Ay Öküzü
L_SKIN_MONKEY,,Monkey,猿,Affe,Singe,Mono,Macaco,Обезьяна,Scimmia,猴子,僧人,원숭이,Małpa,Мавпа,Aap,Maymun
L_SKIN_SNAKE,,Snake,ヘビ,Schlange,Serpent,Serpiente,Serpente,Змея,Serpente,蛇,蛇,뱀,Wąż,Змія,Slang,Yılan
L_SKIN_LUNARDOG,,Lunar Dog,月の犬,Mondwolf,Chien Lunaire,Perro Lunar,Cão Lunar,Лунный Пёс,Cane Lunare,月犬,月之犬,달의 개,Księżycowy Pies,Місячний Пес,Maanhond,Ay Köpeği
L_SKIN_TIGER,,Tiger,虎,Tiger,Tigre,Tigre,Tigre,Тигр,Tigre,虎,虎,호랑이,Tygrys,Тигр,Tijger,Kaplan
L_SKIN_LUNARGOAT,,Lunar Goat,月の山羊,Mondziege,Chèvre Lunaire,Cabra Lunar,Cabra Lunar,Лунный Козел,Capra Lunare,月之山羊,月之山羊,달의 염소,Księżycowa Koza,Місячна Коза,Maanbok,Ay Keçisi
L_SKIN_LUNARHORSE,,Lunar Horse,月の馬,Mondpferd,Cheval Lunaire,Caballo Lunar,Cavalo Lunar,Лунный Конь,Cavallo Lunare,月馬,月之马,월광마,Księżycowy Koń,Місячний Кінь,Maanpaard,Ay Atı
L_SKIN_VIBRANT,,Vibrant,鮮やか,Lebendig,Vibrant,Vibrante,Vibrante,Яркий,Vibrante,鮮豔,鲜艳,생동감 넘치는,Żywy,Яскравий,Levendig,Canlı
L_SKIN_RAT,,Rat,ラット,Ratte,Rat,Rata,Rato,Крыса,Ratto,老鼠,老鼠,쥐,Szczur,Щур,Rat,Sıçan
L_SKIN_HALLOWEENAEOLIAN,,Halloween Aeolian,ハロウィンエオリアン,Halloween Äolisch,Halloween Éolien,Halloween Aeolian,Halloween Eólico,Хэллоуинский Эолийский,Halloween Aeolian,萬聖節風神,万圣伊欧利安,할로윈 에올리안,Halloween Aeolian,Хелловінський Еоліан,Halloween Aeolisch,Cadılar Bayramı Aeolian
L_SKIN_HALLOWEENAPOCRANOX,,Halloween Apocranox,ハロウィンアポクラノックス,Halloween Apocranox,Halloween Apocranox,Halloween Apocranox,Halloween Apocranox,Хэллоуинский Апокранокс,Halloween Apocranox,萬聖節啟示錄,万圣阿波克拉诺,할로윈 아포크라녹스,Halloween Apocranox,Хелловінський Апокранокс,Halloween Apocranox,Cadılar Bayramı Apocranox
L_SKIN_HALLOWEENAURUM,,Halloween Aurum,ハロウィンオーラム,Halloween Aurum,Halloween Aurum,Halloween Aurum,Halloween Aurum,Хэллоуинский Аурум,Halloween Aurum,萬聖節金幣,万圣奥鲁姆,할로윈 오럼,Halloween Aurum,Хелловінське золото,Halloween Aurum,Cadılar Bayramı Aurum
L_SKIN_HALLOWEENAZURAL,,Halloween Azural,ハロウィンアズラル,Halloween Azural,Halloween Azural,Halloween Azural,Halloween Azural,Хэллоуинская Азураль,Halloween Azural,萬聖節亞祖拉爾,万圣阿祖拉,할로윈 아주랄,Halloween Azural,Хелловінський Азурал,Halloween Azural,Cadılar Bayramı Azural
L_SKIN_HALLOWEENCALIBAN,,Halloween Caliban,ハロウィンキャリバン,Halloween Caliban,Halloween Caliban,Halloween Caliban,Halloween Caliban,Хэллоуинский Калибан,Halloween Caliban,萬聖節卡利班,万圣卡利班,할로윈 칼리반,Halloween Caliban,Хелловінський Калібан,Halloween Caliban,Cadılar Bayramı Caliban
L_SKIN_HALLOWEENEREBYSS,,Halloween Erebyss,ハロウィンエレビス,Halloween Erebyss,Halloween Erebyss,Halloween Erebyss,Halloween Erebyss,Хэллоуинский Эребисс,Halloween Erebyss,萬聖節厄瑞比斯,万圣艾瑞比丝,할로윈 에레비스,Halloween Erebyss,Хелловінська Еребісс,Halloween Erebyss,Cadılar Bayramı Erebyss
L_SKIN_HALLOWEENFRIDEN,,Halloween Friden,ハロウィンフリーデン,Halloween Frieden,Halloween Friden,Halloween Friden,Halloween Friden,Хэллоуинский Фриден,Halloween Friden,萬聖節弗里登,万圣弗里登,할로윈 프리덴,Halloween Friden,Геловінський Фріден,Halloween Friden,Cadılar Bayramı Friden
L_SKIN_HALLOWEENGONFURIAN,,Halloween Gonfurian,ハロウィンゴンフリアン,Halloween-Gonfurian,Halloween Gonfurian,Halloween Gonfurian,Halloween Gonfurian,Хэллоуинский Гонфуриан,Halloween Gonfurian,萬聖節貢夫里安,万圣贡弗瑞安,할로윈 곤푸리안,Halloween Gonfurian,Гелловінський Гонфуріан,Halloween Gonfurian,Cadılar Bayramı Gonfurian
L_SKIN_HALLOWEENLISTER,,Halloween Lister,ハロウィンリスター,Halloween Lister,Halloween Lister,Halloween Lister,Halloween Lister,Хэллоуинский Список,Halloween Lister,萬聖節清單者,万圣利斯特,할로윈 리스터,Halloween Lister,Хеловінський Список,Halloween Lister,Cadılar Bayramı Listeleyici
L_SKIN_HALLOWEENMERAXIS,,Halloween Meraxis,ハロウィンメラクシス,Halloween Meraxis,Halloween Meraxis,Halloween Meraxis,Halloween Meraxis,Хэллоуин Мераксис,Halloween Meraxis,萬聖節梅拉克西斯,万圣梅拉西斯,할로윈 메락시스,Halloween Meraxis,Хелловінський Мераксіс,Halloween Meraxis,Cadılar Bayramı Meraxis
L_SKIN_HALLOWEENMORTEM,,Halloween Mortem,ハロウィンモルテム,Halloween Mortem,Halloween Mortem,Halloween Mortem,Halloween Mortem,Хэллоуин Мортем,Halloween Mortem,萬聖節死神,万圣莫特姆,할로윈 모르템,Halloween Mortem,Хеллоуїнська Смерть,Halloween Mortem,Halloween Mortem
L_SKIN_HALLOWEENPERDITION,,Halloween Perdition,ハロウィンの堕獄,Halloween-Verdammnis,Halloween Perdition,Halloween Perdición,Halloween Perdição,Хэллоуинское Проклятие,Halloween Perdizione,萬聖節沉淪,万圣珀迪森,할로윈 파멸,Halloween Potępienie,Хеловінське Прокляття,Halloween Verdoemenis,Cadılar Bayramı Laneti
L_SKIN_HALLOWEENREGALIS,,Halloween Regalis,ハロウィンレガリス,Halloween Regalis,Halloween Regalis,Halloween Regalis,Halloween Regalis,Хэллоуин Регалис,Halloween Regalis,萬聖節王者,万圣蕾伽丽丝,할로윈 레갈리스,Halloween Regalis,Хелловін Регаліс,Halloween Regalis,Cadılar Bayramı Regalis
L_SKIN_HALLOWEENSURATHLI,,Halloween Surathli,ハロウィンスラスリ,Halloween Surathli,Halloween Surathli,Halloween Surathli,Halloween Surathli,Хэллоуинский Суратли,Halloween Surathli,萬聖節蘇拉斯利,万圣苏拉斯莉,할로윈 수라틀리,Halloween Surathli,Хелловінський Суратлі,Halloween Surathli,Cadılar Bayramı Surathli
L_SKIN_HALLOWEENTARTARITH,,Halloween Tartarith,ハロウィンのタルタリス,Halloween Tartarith,Halloween Tartarith,Halloween Tartarith,Halloween Tartarith,Хэллоуинский Тартарит,Halloween Tartarith,萬聖節塔塔利斯,万圣塔尔塔里斯,할로윈 타르타리스,Halloween Tartarith,Хелловінський Тартаріт,Halloween Tartarith,Cadılar Bayramı Tartarith
