Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_ACC_SPIKEMEDIUMCURVEDBONE,,Spike (Medium Curved Bone),スパイク（中型湾曲骨）,Stachel (Mittlerer Gebogener Knochen),Pointe (Os Courbé Moyen),Púa (Hueso Curvo Mediano),Espinho (Osso Curvo Médio),Шип (Средняя Изогнутая Кость),Spuntone (Osso Ricurvo Medio),尖刺（中型彎骨）,尖刺（中/弯曲/骨质）,스파이크 (중간 곡선 뼈),Kolec (Średnia Zakrzywiona Kość),Шип (Середня Вигнута Кістка),Stekel (Middelgroot Gebogen Bot),Diken (Orta Boy Kavisli Kemik)
L_ACC_SPIKEMEDIUMCURVEDGOLD,,Spike (Medium Curved Gold),スパイク（中型カーブゴールド）,Stachel (Mittel Gebogen Gold),Pointe (Or Courbé Moyen),Púa (Oro Curvo Mediano),Espinho (Médio Curvo Dourado),Шип (Средний Изогнутый Золотой),Spuntone (Oro Curvo Medio),尖刺（中型彎曲金色）,尖刺（中/弯曲/金）,스파이크 (중간 곡선형 금색),Kolec (Średni Zakrzywiony Złoty),Шип (Середній Вигнутий Золотий),Spike (Middelgrote Gebogen Goud),Diken (Orta Boy Kıvrımlı Altın)
L_ACC_SPIKEMEDIUMCURVEDMETAL,,Spike (Medium Curved Metal),スパイク（中型の湾曲した金属）,Stachel (Mittlere Gebogene Metallspitze),Pointe (Métal Courbé Moyen),Púa (Metal Curvo Mediano),Espigão (Metal Curvo Médio),Шип (Средний Изогнутый Металлический),Spuntone (Metallo Curvo Medio),尖刺（中型彎曲金屬）,尖刺（中/弯曲/金属）,스파이크 (중간 곡선형 금속),Kolec (Średni Zakrzywiony Metal),Шип (Середній Вигнутий Металевий),Spies (Middelgrote Gebogen Metaal),Çivi (Orta Boy Kavisli Metal)
L_ACC_SPIKEMEDIUMPOINTBLACK,,Spike (Medium Point Black),スパイク（中型ポイント黒）,Stachel (Mittlere Schwarze Spitze),Pointe (Moyenne Noire),Púa (Punto Medio Negro),Espinho (Ponta Média Preta),Шип (Средний Черный Острие),Spike (Punta Media Nera),尖刺（中型黑色尖頭）,尖刺（中/尖锐/黑）,스파이크 (중간 크기 검정색),Kolec (Średni Czarny Szpic),Шип (Середній Чорний Наконечник),Spike (Middelgrote Zwarte Punt),Diken (Orta Boy Siyah)
L_ACC_SPIKEMEDIUMPOINTBONE,,Spike (Medium Point Bone),スパイク（中型の骨の突起）,Stachel (Mittlerer Knochenspieß),Pointe (Os Moyen Pointu),Púa (Hueso Puntiagudo Mediano),Espinho (Osso Pontiagudo Médio),Шип (Средняя Костяная Игла),Spuntone (Osso Appuntito Medio),尖刺（中型尖骨）,尖刺（中/尖锐/骨质）,가시 (중간 크기 뼈),Kolec (Średnia Kość Ostra),Шип (Середня Кістяна Голка),Spies (Middelgrote Puntige Bot),Sivri Uç (Orta Boy Kemik)
L_ACC_SPIKEMEDIUMPOINTGOLD,,Spike (Medium Point Gold),スパイク（ミディアムポイント ゴールド）,Spike (Mittlerer Goldspitz),Pointe (Or Moyen),Punta (Punto Medio Dorado),Espinho (Ponto Médio Dourado),Шип (Средний Золотой Наконечник),Spike (Punta Media Oro),尖刺（中型金色尖端）,尖刺（中/尖锐/金）,스파이크 (중간 포인트 골드),Kolec (Średni Złoty Szpic),Шип (Середній Золотий Наконечник),Spike (Middelgrote Gouden Punt),Sivri Uç (Orta Boy Altın)
L_ACC_SPIKEMEDIUMPOINTMETAL,,Spike (Medium Point Metal),スパイク（中型金属突起）,Stachel (Mittlerer Metallspitz),Pointe (Métal Pointu Moyen),Punta (Metal Puntiagudo Mediano),Espigão (Metal Pontiagudo Médio),Шип (Средний Металлический Наконечник),Spuntone (Metallo Appuntito Medio),尖刺（中型尖頭金屬）,尖刺（中/尖锐/金属）,스파이크 (중간 크기 금속 뾰족이),Kolec (Średni Metalowy Szpikulec),Шип (Середній Металевий Наконечник),Spike (Middelgrote Metalen Punt),Sivri Uç (Orta Boy Metal Çivi)
L_ACC_SPIKESHORTCURVEDBLACK,,Spike (Short Curved Black),スパイク（短い湾曲した黒）,Stachel (Kurz Gebogen Schwarz),Pointe (Courte Courbée Noire),Púa (Corta Curvada Negra),Espinho (Curvo Curto Preto),Шип (Короткий Изогнутый Черный),Spuntone (Corto Curvo Nero),尖刺（短彎黑）,尖刺（短/弯曲/黑）,스파이크 (짧은 곡선형 검정색),Kolec (Krótki Zakrzywiony Czarny),Шип (Короткий Вигнутий Чорний),Spike (Korte Gebogen Zwarte),Çivi (Kısa Kavisli Siyah)
L_ACC_SPIKESHORTCURVEDBONE,,Spike (Short Curved Bone),スパイク（短い湾曲した骨）,Stachel (Kurzer gebogener Knochen),Pointe (Os Courbe Court),Púa (Hueso Curvo Corto),Espinho (Osso Curvo Curto),Шип (Короткая Изогнутая Кость),Spuntone (Osso Curvo Corto),尖刺（短彎骨）,尖刺（短/弯曲/骨质）,스파이크 (짧은 곡선형 뼈),Kolec (Krótka Zakrzywiona Kość),Шип (Короткий Вигнутий Кістяний),Stekel (Korte Gebogen Bot),Diken (Kısa Kavisli Kemik)
L_ACC_SPIKESHORTCURVEDGOLD,,Spike (Short Curved Gold),スパイク（短い湾曲した金）,Stachel (Kurz Gebogen Gold),Pointe (Or Courbée Courte),Púa (Oro Curvo Corto),Espinho (Curvo Curto Dourado),Шип (Короткий Изогнутый Золотой),Spuntone (Oro Curvo Corto),尖刺（短彎金）,尖刺（短/弯曲/金）,스파이크 (짧은 곡선형 금색),Kolec (Krótki Zakrzywiony Złoty),Шип (Короткий Вигнутий Золотий),Spike (Korte Gebogen Goud),Diken (Kısa Kavisli Altın)
L_ACC_SPIKESHORTCURVEDMETAL,,Spike (Short Curved Metal),スパイク（短い湾曲した金属）,Stachel (Kurzes gebogenes Metall),Pointe (Métal Courbé Court),Púa (Metal Curvo Corto),Espigão (Metal Curvo Curto),Шип (Короткий Изогнутый Металл),Spuntone (Metallo Curvo Corto),尖刺（短彎金屬）,尖刺（短/弯曲/金属）,스파이크 (짧은 곡선형 금속),Kolec (Krótki Zakrzywiony Metal),Шип (Короткий Вигнутий Метал),Spijker (Korte Gebogen Metaal),Çivi (Kısa Kavisli Metal)
L_ACC_SPIKESHORTPOINTBLACK,,Spike (Short Point Black),スパイク（ショートポイント・ブラック）,Stachel (Kurze Schwarze Spitze),Pointe (Courte Pointe Noire),Púa (Punta Corta Negra),Espigão (Ponta Curta Preta),Шип (Короткий Черный Наконечник),Spuntone (Punta Corta Nera),尖刺（短尖黑）,尖刺（短/尖锐/黑）,스파이크 (짧은 검은색 뾰족),Kolec (Krótki Czarny Szpikulec),Шип (Короткий Гострий Чорний),Spike (Korte Zwarte Punt),Sivri Uç (Kısa Siyah Nokta)
L_ACC_SPIKESHORTPOINTBONE,,Spike (Short Point Bone),スパイク（短い尖った骨）,Stachel (Kurzer Spitzknochen),Pointe (Os Court Pointu),Púa (Hueso Puntiagudo Corto),Espinho (Osso Pontiagudo Curto),Шип (Короткая Костяная Игла),Spuntone (Osso Appuntito Corto),尖刺（短尖骨）,尖刺（短/尖锐/骨质）,스파이크 (짧은 뾰족 뼈),Kolec (Krótka Kościana Szpica),Шип (Коротка Гостра Кістка),Stekel (Korte Puntige Bot),Diken (Kısa Sivri Kemik)
L_ACC_SPIKESHORTPOINTGOLD,,Spike (Short Point Gold),スパイク（ショートポイントゴールド）,Stachel (Kurze Goldspitze),Pointe (Pointe Courte Or),Punta (Punta Corta Dorada),Espinho (Ponta Curta Dourada),Шип (Короткий Золотой Наконечник),Spuntone (Punta Corta Oro),尖刺（短尖金）,尖刺（短/尖锐/金）,스파이크 (숏 포인트 골드),Kolec (Krótki Złoty Szpikulec),Шип (Короткий Золотий Вістря),Spike (Korte Punt Goud),Sivri Uç (Kısa Altın Nokta)
L_ACC_SPIKESHORTPOINTMETAL,,Spike (Short Point Metal),スパイク（短い尖った金属）,Stachel (Kurze Metallspitze),Pointe (Métal Pointu Court),Punta (Metal Puntiagudo Corto),Espigão (Ponta Curta de Metal),Шип (Короткий Острый Металл),Spuntone (Metallo Appuntito Corto),尖刺（短尖金屬）,尖刺（短/尖锐/金属）,스파이크 (짧은 뾰족 금속),Kolec (Krótki Metalowy Szpikulec),Шип (Короткий Гострий Метал),Spike (Korte Puntige Metaal),Sivri Uç (Kısa Sivri Metal)
L_ACC_SPLATTERLARGEBLACK,,Splatter (Large Black),スプラッター（大・黒）,Spritzer (Groß Schwarz),Éclaboussure (Grande Noire),Salpicadura (Negro Grande),Respingar (Grande Preto),Брызги (Большие Черные),Schizzo (Nero Grande),濺血（大型黑色）,飞溅（大/黑）,튀김 (대형 검정),Rozbryzg (Duży Czarny),Бризки (Великі Чорні),Spetter (Groot Zwart),Sıçratma (Büyük Siyah)
L_ACC_SPLATTERLARGEBLUE,,Splatter (Large Blue),スプラッター（ラージブルー）,Spritzer (Großes Blau),Éclaboussure (Grand Bleu),Salpicadura (Azul Grande),Respingar (Azul Grande),Брызги (Большой Синий),Schizzo (Blu Grande),濺血（大型藍色）,飞溅（大/蓝）,튀김 (대형 파랑),Rozbryzg (Duży Niebieski),Бризки (Великі Сині),Spetter (Groot Blauw),Sıçratma (Büyük Mavi)
L_ACC_SPLATTERLARGEGREEN,,Splatter (Large Green),スプラッター（大・緑）,Spritzer (Groß Grün),Éclaboussure (Grand Vert),Salpicadura (Verde Grande),Respingo (Verde Grande),Брызги (Большие Зелёные),Schizzo (Verde Grande),濺射（大型綠色）,飞溅（大/绿）,튀김 (대형 초록),Rozbryzg (Duży Zielony),Бризки (Великі Зелені),Spetter (Groot Groen),Sıçratma (Büyük Yeşil)
L_ACC_SPLATTERLARGERED,,Splatter (Large Red),スプラッター（大・赤）,Blutspritzer (Groß Rot),Éclaboussure (Rouge Large),Salpicadura (Rojo Grande),Respingo (Vermelho Grande),Брызги (Большие Красные),Schizzo (Rosso Grande),濺血（大紅）,飞溅（大/红）,튀김 (대형 빨강),Rozbryzg (Duży Czerwony),Бризки (Великі Червоні),Spetter (Groot Rood),Sıçratma (Büyük Kırmızı)
L_ACC_SPLATTERMEDIUMBLACK,,Splatter (Medium Black),スプラッター（ミディアムブラック）,Spritzer (Mittel Schwarz),Éclaboussure (Noir Moyen),Salpicadura (Negro Medio),Respingar (Médio Preto),Брызги (Средний Чёрный),Schizzo (Nero Medio),濺血（中等黑色）,飞溅（中/黑）,튀김 (중간 검정),Rozbryzg (Średni Czarny),Бризки (Середній Чорний),Spetter (Medium Zwart),Sıçratma (Orta Siyah)
L_ACC_SPLATTERMEDIUMBLUE,,Splatter (Medium Blue),スプラッター（ミディアムブルー）,Spritzer (Mittelblau),Éclaboussure (Bleu Moyen),Salpicadura (Azul Medio),Respingar (Azul Médio),Брызги (Средний синий),Schizzi (Blu Medio),濺灑（中藍色）,飞溅（中/蓝）,튀김 (중간 파랑),Rozprysk (Średni Niebieski),Бризки (Середній синій),Spetter (Middenblauw),Sıçratma (Orta Mavi)
L_ACC_SPLATTERMEDIUMGREEN,,Splatter (Medium Green),スプラッター（ミディアムグリーン）,Spritzer (Mittelgrün),Éclaboussure (Vert Moyen),Salpicadura (Verde Medio),Respingar (Verde Médio),Брызги (Средний зелёный),Schizzi (Verde Medio),濺灑（中綠色）,飞溅（中/绿）,튀김 (중간 녹색),Rozbryzg (Średni Zielony),Бризки (Середній Зелений),Spetter (Middelgroen),Sıçratma (Orta Yeşil)
L_ACC_SPLATTERMEDIUMRED,,Splatter (Medium Red),スプラッター（ミディアムレッド）,Spritzer (Mittelrot),Éclaboussure (Rouge Moyen),Salpicadura (Rojo Medio),Respingar (Vermelho Médio),Брызги (Средний красный),Schizzo (Rosso Medio),濺血（中紅）,飞溅（中/红）,튀김 (중간 빨강),Rozbryzg (Średni Czerwony),Бризки (Середній Червоний),Spetter (Middelrood),Sıçratma (Orta Kırmızı)
L_ACC_SPLATTERSMALLBLACK,,Splatter (Small Black),スプラッター（小・黒）,Spritzer (Klein Schwarz),Éclaboussure (Petit Noir),Salpicadura (Negro Pequeño),Respingo (Pequeno Preto),Брызги (Малые Черные),Schizzo (Piccolo Nero),濺血（小黑）,飞溅（小/黑）,튀김 (작은 검정),Rozbryzg (Mały Czarny),Бризки (Малі Чорні),Spetter (Klein Zwart),Sıçratma (Küçük Siyah)
L_ACC_SPLATTERSMALLBLUE,,Splatter (Small Blue),スプラッター（小・青）,Spritzer (Kleines Blau),Éclaboussure (Petit Bleu),Salpicadura (Azul Pequeño),Respingo (Azul Pequeno),Брызги (Маленький Синий),Schizzo (Piccolo Blu),濺灑（小藍）,飞溅（小/蓝）,튀김 (작은 파랑),Rozprysk (Mały Niebieski),Бризки (Малі Сині),Spetter (Klein Blauw),Sıçratma (Küçük Mavi)
L_ACC_SPLATTERSMALLGREEN,,Splatter (Small Green),スプラッター（小・緑）,Spritzer (Klein Grün),Éclaboussure (Petit Vert),Salpicadura (Verde Pequeña),Respingo (Verde Pequeno),Брызги (Маленькие Зелёные),Schizzo (Verde Piccolo),濺射（小綠）,飞溅（小/绿）,튀김 (작은 초록),Rozbryzg (Mały Zielony),Бризки (Малі Зелені),Spetter (Klein Groen),Sıçratma (Küçük Yeşil)
L_ACC_SPLATTERSMALLRED,,Splatter (Small Red),スプラッター（小・赤）,Spritzer (Klein Rot),Éclaboussure (Petit Rouge),Salpicadura (Rojo Pequeño),Respingo (Vermelho Pequeno),Брызги (Малые Красные),Schizzo (Rosso Piccolo),濺血（小紅）,飞溅（小/红）,튀김 (작은 빨강),Rozprysk (Mały Czerwony),Бризки (Малі Червоні),Spetter (Klein Rood),Sıçratma (Küçük Kırmızı)
L_ACC_HANGINGBRAIDHAIRBLACK,,Hanging Braid Hair (Black),垂れ編み髪（黒）,Hängende Zopffrisur (Schwarz),Cheveux en Tresse Pendante (Noir),Trenza Colgante (Negro),Cabelo Trançado Pendurado (Preto),Висячая Коса (Черная),Treccia Pendente (Nero),垂掛辮子髮型（黑色）,垂辫（黑）,늘어진 땋은 머리 (검정),Wiszący Warkocz (Czarny),Висяча коса (чорна),Hangende Vlecht Haar (Zwart),Sarkık Örgü Saç (Siyah)
L_ACC_HANGINGBRAIDHAIRBLONDE,,Hanging Braid Hair (Blonde),ハンギングブレイドヘア（ブロンド）,Hängende Zopffrisur (Blond),Cheveux en Tresse Pendante (Blonde),Trenza Colgante (Rubia),Cabelo com Trança Pendurada (Loiro),Висячая коса (Блонд),Treccia Pendente (Bionda),垂墜辮子髮型（金色）,垂辫（金）,늘어진 땋은 머리 (금발),Wiszący Warkocz (Blond),Звисаюча коса (Блонд),Hangende Vlecht Haar (Blond),Sarkık Örgü Saç (Sarışın)
L_ACC_HANGINGBRAIDHAIRBROWN,,Hanging Braid Hair (Brown),垂れ下がった三つ編み髪（茶色）,Hängende Zopffrisur (Braun),Cheveux en Tresse Pendante (Marron),Trenza Colgante (Marrón),Cabelo Trançado Pendurado (Marrom),Висячая коса (Коричневая),Treccia Pendente (Marrone),垂掛辮子髮型（棕色）,垂辫（棕）,늘어진 땋은 머리 (갈색),Wiszący Warkocz (Brązowy),Висяча коса (коричнева),Hangende Vlecht Haar (Bruin),Asılı Örgü Saç (Kahverengi)
L_ACC_HANGINGBRAIDHAIRRED,,Hanging Braid Hair (Red),垂れ下がった三つ編み髪（赤）,Hängende Zopffrisur (Rot),Cheveux en Tresse Pendante (Rouge),Trenza Colgante (Rojo),Cabelo Trançado Pendurado (Vermelho),Висячая Коса (Красная),Treccia Pendente (Rossa),垂掛辮子髮型（紅色）,垂辫（红）,늘어진 땋은 머리 (빨강),Wiszący Warkocz (Czerwony),Висяча коса (Червона),Hangende Vlecht Haar (Rood),Sarkık Örgü Saç (Kırmızı)
L_ACC_HANGINGBRAIDHAIRWHITE,,Hanging Braid Hair (White),ハンギングブレイドヘア（白）,Hängende Zopffrisur (Weiß),Cheveux en Tresse Pendante (Blanc),Trenza Colgante (Blanco),Cabelo com Trança Pendurada (Branco),Висячая Коса (Белая),Treccia Pendente (Bianca),垂掛辮子髮型（白色）,垂辫（白）,늘어진 땋은 머리 (흰색),Wiszący Warkocz (Biały),Висяча коса (біла),Hangende Vlecht Haar (Wit),Sarkık Örgü Saç (Beyaz)
L_ACC_HOLYBLESSING,,Holy Blessing,神聖なる祝福,Heiliger Segen,Bénédiction Sacrée,Bendición Sagrada,Bênção Sagrada,Святое Благословение,Benedizione Sacra,神聖祝福,神圣祝福,신성한 축복,Święte Błogosławieństwo,Святе Благословення,Heilige Zegen,Kutsal Lütuf
