action_token,file,row,english_count,german_count,english,german
{ACTION_attack},spells.csv,1045,1,1,Your other creatures that belong to the caster's race {ACTION_attack} a random enemy.,"Deine anderen Kreaturen, die zur Rasse des Zauberwirkers gehören, {ACTION_attack} einen zufälligen Feind."
{ACTION_attack},spells.csv,1047,1,1,Enemies with {CONDNAME_DEBUFF_CURSED} {ACTION_attack} the caster for 25% normal damage.,Gegner mit {CONDNAME_DEBUFF_CURSED} {ACTION_attack} den Zauberwirker für 25% des normalen Schadens.
{ACTION_defending},spells.csv,1053,1,1,Your {ACTION_defending} creatures gain a massive amount of {STAT_defense}.,Deine {ACTION_defending} Kreaturen erhalten eine massive Menge an {STAT_defense}.
{ACTION_provoking},spells.csv,1055,1,1,Your {ACTION_provoking} creatures gain a massive amount of {STAT_defense}.,Deine {ACTION_provoking} Kreaturen erhalten eine massive Menge an {STAT_defense}.
{ACTION_cast},spells.csv,1065,1,1,Your creatures {ACTION_cast} a random spell that belongs to their class.,"Deine Kreaturen {ACTION_cast} einen zufälligen Zauber, der zu ihrer Klasse gehört."
{ACTION_casts},spells.csv,1067,1,1,Target {ACTION_casts} all its buffing spells in your favor.,Ziel {ACTION_casts} all seine Stärkungszauber zu deinen Gunsten.
{ACTION_casts},spells.csv,1069,1,1,Target {ACTION_casts} one of its single-target spells on one of its allies. This spell cannot {ACTION_cast} itself.,Ziel {ACTION_casts} einen seiner Einzelziel-Zauber auf einen seiner Verbündeten. Dieser Zauber kann sich nicht selbst {ACTION_cast}.
{ACTION_cast},spells.csv,1069,1,1,Target {ACTION_casts} one of its single-target spells on one of its allies. This spell cannot {ACTION_cast} itself.,Ziel {ACTION_casts} einen seiner Einzelziel-Zauber auf einen seiner Verbündeten. Dieser Zauber kann sich nicht selbst {ACTION_cast}.
{ACTION_casts},spells.csv,1071,1,1,Target {ACTION_casts} one of its multiple-target spells on its allies.,Ziel {ACTION_casts} einen seiner Mehrfachziel-Zauber auf seine Verbündeten.
{ACTION_attacks},spells.csv,1073,1,1,"Target {ACTION_attacks} itself. Then, it has a 30% chance to attack itself again. This effect can occur multiple times in a row.","Ziel {ACTION_attacks} sich selbst. Dann hat es eine 30% Chance, sich erneut selbst anzugreifen. Dieser Effekt kann mehrmals hintereinander auftreten."
{ACTION_casts},spells.csv,1075,1,1,Target {ACTION_casts} all its healing spells in your favor.,Ziel {ACTION_casts} all seine Heilzauber zu deinen Gunsten.
{ACTION_cast},spells.csv,1081,1,1,This spell doesn't do anything when {ACTION_cast}. The caster has 5% more {STAT_attack} for each {STAT_charge} this Spell Gem is missing.,"Dieser Zauber bewirkt nichts, wenn {ACTION_cast}. Der Zaubernde erhält 5% mehr {STAT_attack} für jeden fehlenden {STAT_charge} dieses Zaubersteins."
{ACTION_cast},spells.csv,1083,1,1,This spell doesn't do anything when {ACTION_cast}. The caster has 5% more {STAT_intelligence} for each {STAT_charge} this Spell Gem is missing.,"Dieser Zauber bewirkt nichts, wenn {ACTION_cast}. Der Zaubernde erhält 5% mehr {STAT_intelligence} für jeden {STAT_charge}, der diesem Zauberstein fehlt."
{ACTION_cast},spells.csv,1085,1,1,This spell doesn't do anything when {ACTION_cast}. The caster has 5% more {STAT_defense} for each {STAT_charge} this Spell Gem is missing.,"Dieser Zauber bewirkt nichts, wenn {ACTION_cast}. Der Zaubernde erhält 5% mehr {STAT_defense} für jeden {STAT_charge}, der diesem Zauberstein fehlt."
{ACTION_cast},spells.csv,1087,1,1,This spell doesn't do anything when {ACTION_cast}. The caster has 5% more {STAT_speed} for each {STAT_charge} this Spell Gem is missing.,"Dieser Zauber bewirkt nichts, wenn {ACTION_cast}. Der Zaubernde erhält 5% mehr {STAT_speed} für jeden {STAT_charge}, der diesem Zauberstein fehlt."
{ACTION_attack},spells.csv,1119,1,1,Target and caster {ACTION_provoke} and {ACTION_attack} each other.,Ziel und Anwender {ACTION_provoke} und {ACTION_attack} sich gegenseitig.
{ACTION_provoke},spells.csv,1119,1,1,Target and caster {ACTION_provoke} and {ACTION_attack} each other.,Ziel und Anwender {ACTION_provoke} und {ACTION_attack} sich gegenseitig.
{ACTION_casts},spells.csv,1131,1,1,Caster {ACTION_casts} one of its other spells. The targets are chosen at complete random.,Zauberwirker {ACTION_casts} einen seiner anderen Zauber. Die Ziele werden völlig zufällig ausgewählt.
{ACTION_casts},spells.csv,1135,1,1,Caster {ACTION_casts} 3 of their [temporary] Ethereal Spell Gems.,Zauberwirker {ACTION_casts} 3 seiner [temporary] Ätherischen Zaubersteine.
{ACTION_provoke},spells.csv,1153,1,1,Your creatures {ACTION_provoke}.,Deine Kreaturen {ACTION_provoke}.
{ACTION_cast},spells.csv,1155,1,1,"Your creatures {ACTION_cast} the Spell Gem in their first slot. Then, those Spell Gems are sealed.",Deine Kreaturen {ACTION_cast} das Zauberstein in ihrem ersten Slot. Dann werden diese Zaubersteine versiegelt.
{ACTION_attacked},spells.csv,1161,1,1,"Target takes a small amount of damage, plus 20% more damage for each time the caster has {ACTION_attacked} in the current battle.","Ziel erleidet einen geringen Schaden, plus 20% mehr Schaden für jedes Mal, wenn der Zauberwirker in der aktuellen Schlacht {ACTION_attacked} hat."
{ACTION_cast},spells.csv,1179,1,1,Target takes a massive amount of damage the first time this spell is {ACTION_cast} in the current battle. Subsequent casts deal a small amount of damage.,"Ziel erleidet eine gewaltige Menge Schaden, wenn dieser Zauber zum ersten Mal im aktuellen Kampf {ACTION_cast} wird. Nachfolgende Anwendungen verursachen eine geringe Menge Schaden."
{ACTION_cast},spells.csv,1217,1,1,Target takes a small amount of damage. The amount of damage increases by 50% for each time this Spell Gem has been {ACTION_cast} in the current battle.,"Ziel erleidet eine geringe Menge Schaden. Die Schadenshöhe erhöht sich um 50% für jedes Mal, wenn dieser Zauberstein in der aktuellen Schlacht {ACTION_cast} wurde."
{ACTION_casts},spells.csv,1241,1,1,Caster {ACTION_casts} one of the target's Spell Gems.,Zauberer {ACTION_casts} einen der Zaubersteine des Ziels.
{ACTION_attack},spells.csv,1255,1,1,All creatures {ACTION_attack} themselves for 25% normal damage. This spell can only be {ACTION_cast} once at a time.,Alle Kreaturen {ACTION_attack} sich selbst für 25% des normalen Schadens. Dieser Zauber kann nur einmal gleichzeitig {ACTION_cast} werden.
{ACTION_cast},spells.csv,1255,1,1,All creatures {ACTION_attack} themselves for 25% normal damage. This spell can only be {ACTION_cast} once at a time.,Alle Kreaturen {ACTION_attack} sich selbst für 25% des normalen Schadens. Dieser Zauber kann nur einmal gleichzeitig {ACTION_cast} werden.
{ACTION_attacks},spells.csv,1289,1,1,"Removes a debuff from your creatures. This spell cannot be cast manually, but has a 35% chance to cast when the caster {ACTION_attacks}.","Entfernt einen Debuff von deinen Kreaturen. Dieser Zauber kann nicht manuell gewirkt werden, hat aber eine 35% Chance, ausgelöst zu werden, wenn der Zauberwirker {ACTION_attacks}."
{ACTION_attacks},spells.csv,1307,1,1,Enemies are afflicted with {CONDNAME_DEBUFF_BLEED} and this creature {ACTION_attacks} each enemy. This spell is an {SPELL_ultimate}.,Feinde werden mit {CONDNAME_DEBUFF_BLEED} belegt und diese Kreatur {ACTION_attacks} jeden Feind. Dieser Zauber ist ein {SPELL_ultimate}.
{ACTION_cast},spells.csv,1317,2,2,"The first time this Spell Gem is {ACTION_cast}, your creatures gain a squad of minions. The second time this Spell Gem is {ACTION_cast}, enemies take a massive amount of damage plus 15% more damage for each minion each of your creatures have, and then their minions are removed. Then, this spell is reset. This spell is an {SPELL_ultimate}.","Das erste Mal, wenn dieser Zauberstein {ACTION_cast} wird, erhalten deine Kreaturen eine Gruppe von Diener. Das zweite Mal, wenn dieser Zauberstein {ACTION_cast} wird, erleiden Feinde massiven Schaden plus 15% mehr Schaden für jeden Diener, den jede deiner Kreaturen hat, und dann werden ihre Diener entfernt. Danach wird dieser Zauber zurückgesetzt. Dieser Zauber ist ein {SPELL_ultimate}."
{ACTION_attack},spells.csv,1325,1,1,"Enemies with {CONDNAME_DEBUFF_CONFUSED} either {ACTION_attack} or {ACTION_cast} one of their spells, depending on whether their {STAT_attack} or {STAT_intelligence} is higher.","Gegner mit {CONDNAME_DEBUFF_CONFUSED} führen entweder einen {ACTION_attack} aus oder {ACTION_cast} einen ihrer Zauber, abhängig davon, ob ihr {STAT_attack} oder ihre {STAT_intelligence} höher ist."
{ACTION_cast},spells.csv,1325,1,1,"Enemies with {CONDNAME_DEBUFF_CONFUSED} either {ACTION_attack} or {ACTION_cast} one of their spells, depending on whether their {STAT_attack} or {STAT_intelligence} is higher.","Gegner mit {CONDNAME_DEBUFF_CONFUSED} führen entweder einen {ACTION_attack} aus oder {ACTION_cast} einen ihrer Zauber, abhängig davon, ob ihr {STAT_attack} oder ihre {STAT_intelligence} höher ist."
{ACTION_cast},spells.csv,1337,1,1,Enemies with {CONDNAME_DEBUFF_CURSED} {ACTION_cast} one of their single-target damage spells on a random creature.,Feinde mit {CONDNAME_DEBUFF_CURSED} {ACTION_cast} einen ihrer Einzelziel-Schadenszauber auf eine zufällige Kreatur.
{ACTION_cast},spells.csv,1341,2,2,"All creatures' end-of-turn effects are activated and the {TIMELINE} is shuffled. This spell cannot be {ACTION_cast} manually, and has a 5% chance to be {ACTION_cast} at the start of each creature's turn.","Alle Kreaturen-Effekte zum Ende des Zuges werden aktiviert und die {TIMELINE} wird gemischt. Dieser Zauber kann nicht manuell {ACTION_cast} werden und hat eine 5% Chance, zu Beginn des Zuges jeder Kreatur {ACTION_cast} zu werden."
{ACTION_casts},spells.csv,1373,1,1,"{ACTION_casts} a random spell repeatedly. After each cast, this spell has a 25% chance to end.","{ACTION_casts} wirft wiederholt einen zufälligen Zauber. Nach jedem Wirken hat dieser Zauber eine Chance von 25%, zu enden."
{ACTION_casts},spells.csv,1375,1,1,{ACTION_casts} the last single-target spell your creatures {ACTION_cast}. The spell targets all enemies.,"{ACTION_casts} den letzten Einzelzielzauber, den deine Kreaturen {ACTION_cast}. Der Zauber zielt auf alle Feinde."
{ACTION_cast},spells.csv,1375,1,1,{ACTION_casts} the last single-target spell your creatures {ACTION_cast}. The spell targets all enemies.,"{ACTION_casts} den letzten Einzelzielzauber, den deine Kreaturen {ACTION_cast}. Der Zauber zielt auf alle Feinde."
{ACTION_casts},spells.csv,1405,1,1,{ACTION_casts} a random damaging spell for each dead creature on the battlefield.,{ACTION_casts} wirkt für jedes tote Kreatur auf dem Schlachtfeld einen zufälligen Schadenszauber.
{ACTION_casts},spells.csv,1415,1,1,{ACTION_casts} a random spell that belongs to the {RACE_Cataclysm} race. This effect has a 50% chance to repeat indefinitely.,"{ACTION_casts} zaubert einen zufälligen Zauber, der zur {RACE_Cataclysm}-Rasse gehört. Dieser Effekt hat eine 50% Chance, sich unbegrenzt zu wiederholen."
{ACTION_attack},spells.csv,1437,1,1,All creatures {ACTION_attack} a random creature on the opposite side. Each creature deals 25% more damage for each creature below it on the {TIMELINE}.,Alle Kreaturen {ACTION_attack} eine zufällige Kreatur auf der gegenüberliegenden Seite. Jede Kreatur verursacht 25% mehr Schaden für jede Kreatur unter ihr auf der {TIMELINE}.
{ACTION_cast},spells.csv,1473,1,1,Your other creatures {ACTION_cast} one of their damaging Spell Gems.,Deine anderen Kreaturen {ACTION_cast} einen ihrer schadenverursachenden Zaubersteine.
{ACTION_attacks},traits.csv,3,1,1,"After this creature {ACTION_attacks}, it heals allies for 50% of the damage dealt.","Nachdem diese Kreatur {ACTION_attacks}, heilt sie Verbündete um 50% des verursachten Schadens."
{ACTION_attacks},traits.csv,5,1,1,"After this creature {ACTION_attacks}, it increases a random ally's {STAT_attack} and {STAT_intelligence} by 50%.","Nachdem diese Kreatur {ACTION_attacks}, erhöht sie {STAT_attack} und {STAT_intelligence} eines zufälligen Verbündeten um 50%."
{ACTION_attacks},traits.csv,7,1,1,"After this creature {ACTION_attacks}, it heals its ally with the lowest {STAT_health} for 200% of the damage dealt.","Nachdem diese Kreatur {ACTION_attacks}, heilt sie ihren Verbündeten mit dem niedrigsten {STAT_health} um 200% des verursachten Schadens."
{ACTION_attacks},traits.csv,9,1,1,"After this creature {ACTION_attacks}, it has a 50% chance to move a random ally to the top of the {TIMELINE}.","Nachdem diese Kreatur {ACTION_attacks}, besteht eine 50% Chance, dass sie einen zufälligen Verbündeten an die Spitze der {TIMELINE} bewegt."
{ACTION_attacks},traits.csv,11,1,1,"After this creature {ACTION_attacks}, it gives a random ally 2 random buffs.","Nachdem diese Kreatur {ACTION_attacks}, verleiht sie einem zufälligen Verbündeten 2 zufällige Buffs."
{ACTION_attacks},traits.csv,23,1,1,"This creature's attacks deal 75% more damage. After this creature {ACTION_attacks}, it gains a copy of the target's trait.","Diese Kreatur verursacht 75% mehr Schaden mit seinen Angriffen. Nachdem diese Kreatur {ACTION_attacks}, erhält es eine Kopie des Merkmals des Ziels."
{ACTION_attacked},traits.csv,43,1,1,"After this creature is {ACTION_attacked}, it sets the enemy's stats equal to its lowest stat.","Nachdem diese Kreatur {ACTION_attacked} wurde, setzt sie die Werte des Gegners gleich mit seinem niedrigsten Wert."
{ACTION_attacked},traits.csv,71,1,1,"After your creatures are {ACTION_attacked}, they gain 20% {STAT_defense}. This trait does not stack.","Nachdem deine Kreaturen {ACTION_attacked} wurden, erhalten sie 20% {STAT_defense}. Dieses Merkmal ist nicht kumulativ."
{ACTION_attacked},traits.csv,73,1,1,"After this creature is {ACTION_attacked}, the enemy takes damage equal to 75% of this creature's {STAT_defense}.","Nachdem diese Kreatur {ACTION_attacked} wurde, erleidet der Gegner Schaden in Höhe von 75% der {STAT_defense} dieser Kreatur."
{ACTION_attacked},traits.csv,79,1,1,"After this creature is {ACTION_attacked}, the enemy is afflicted with {CONDNAME_DEBUFF_SLEEP}.","Nachdem diese Kreatur {ACTION_attacked} wurde, wird der Feind mit {CONDNAME_DEBUFF_SLEEP} belegt."
{ACTION_attacks},traits.csv,85,1,1,"After this creature {ACTION_attacks}, it afflicts the target with {CONDNAME_DEBUFF_SLEEP}. In addition, your creatures' attacks never wake up enemies that have {CONDNAME_DEBUFF_SLEEP}.","Nachdem diese Kreatur {ACTION_attacks}, belegt sie das Ziel mit {CONDNAME_DEBUFF_SLEEP}. Zusätzlich wecken die Angriffe deiner Kreaturen niemals Feinde auf, die {CONDNAME_DEBUFF_SLEEP} haben."
{ACTION_attacks},traits.csv,87,1,1,"After an enemy {ACTION_attacks}, this creature afflicts it with {CONDNAME_DEBUFF_SCORN}. After an enemy {ACTION_casts}, this creature afflicts it with {CONDNAME_DEBUFF_SILENCE}.","Nachdem ein Feind {ACTION_attacks}, belegt diese Kreatur ihn mit {CONDNAME_DEBUFF_SCORN}. Nachdem ein Feind {ACTION_casts}, belegt diese Kreatur ihn mit {CONDNAME_DEBUFF_SILENCE}."
{ACTION_casts},traits.csv,87,1,1,"After an enemy {ACTION_attacks}, this creature afflicts it with {CONDNAME_DEBUFF_SCORN}. After an enemy {ACTION_casts}, this creature afflicts it with {CONDNAME_DEBUFF_SILENCE}.","Nachdem ein Feind {ACTION_attacks}, belegt diese Kreatur ihn mit {CONDNAME_DEBUFF_SCORN}. Nachdem ein Feind {ACTION_casts}, belegt diese Kreatur ihn mit {CONDNAME_DEBUFF_SILENCE}."
{ACTION_defends},traits.csv,103,1,1,All effects that activate when a creature {ACTION_defends} will activate 1 additional time. This trait does not stack.,"Alle Effekte, die aktiviert werden, wenn eine Kreatur {ACTION_defends}, werden 1 zusätzliches Mal aktiviert. Dieses Merkmal ist nicht kumulativ."
{ACTION_provokes},traits.csv,107,1,1,All effects that activate when a creature {ACTION_provokes} will activate 1 additional time. This trait does not stack.,"Alle Effekte, die aktiviert werden, wenn eine Kreatur {ACTION_provokes}, werden 1 zusätzliches Mal aktiviert. Dieses Merkmal ist nicht kumulativ."
{ACTION_attacked},traits.csv,109,1,1,"If this creature has {ACTION_attacked} at least one time this battle, its attacks deal 200% more damage.","Wenn diese Kreatur in diesem Kampf mindestens einmal {ACTION_attacked} hat, verursachen ihre Angriffe 200% mehr Schaden."
{ACTION_defended},traits.csv,111,1,1,"If this creature has {ACTION_defended} at least one time this battle, it resurrects allies with 50% {STAT_health} each time it {ACTION_defends} after that.","Wenn diese Kreatur in diesem Kampf mindestens einmal {ACTION_defended} hat, erweckt sie Verbündete mit 50% {STAT_health} jedes Mal, wenn sie danach {ACTION_defends}."
{ACTION_defends},traits.csv,111,1,1,"If this creature has {ACTION_defended} at least one time this battle, it resurrects allies with 50% {STAT_health} each time it {ACTION_defends} after that.","Wenn diese Kreatur in diesem Kampf mindestens einmal {ACTION_defended} hat, erweckt sie Verbündete mit 50% {STAT_health} jedes Mal, wenn sie danach {ACTION_defends}."
